date;WorkType;Hours;SystemHours;Quantity;SystemKPI
2020-06-16;206;195,2;97,854166;968;9,892272
2020-06-16;214;53,29;35,095;28809;820,886166
2020-06-16;217;41,2;16,599166;1509;90,908181
2020-06-16;209;38,29;59,181111;14754;249,302518
2020-06-16;213;51,33;1,494722;218;145,846519
2020-06-16;210;83,6;59,151111;14041;237,375084
2020-06-16;215;42,59;37,575277;11297;300,649812
2020-06-16;211;61,69;23,535833;5627;239,082253
2020-06-17;217;17,6;8,7525;3149;359,782919
2020-06-17;210;62,87;54,507222;14709;269,854148
2020-06-17;202;16,3;16,052777;2477;154,30352
2020-06-17;206;225,38;110,121388;989;8,980998
2020-06-17;203;36,62;8,124444;14781;1819,324497
2020-06-17;211;90,34;50,6;5466;108,023715
2020-06-17;213;65,17;3,806111;167;43,876808
2020-06-17;215;53,38;38,199444;14500;379,586676
2020-06-17;214;70,8;47,025;56545;1202,445507
2020-06-17;209;58,46;54,531666;15463;283,560014
2020-06-18;203;36,5;16,8625;67986;4031,786508
2020-06-18;206;161,43;58,568055;645;11,012829
2020-06-18;217;16,5;8,568333;2035;237,50244
2020-06-18;202;7;7,2625;1682;231,600688
2020-06-18;215;38,21;27,776666;12395;446,23786
2020-06-18;214;59,71;42,694444;29906;700,465849
2020-06-18;213;44,26;5,655277;390;68,962139
2020-06-18;211;76,19;25,979444;3939;151,619873
2020-06-18;210;55,93;40,666666;11681;287,237709
2020-06-18;209;45,43;40,706388;14725;361,736835
2020-06-21;206;50,86;26,108888;339;12,984084
2020-06-22;202;16;13,843888;4733;341,883725
2020-06-22;217;24;8,663333;645;74,451715
2020-06-22;206;194,48;100,49;989;9,841775
2020-06-22;203;42,52;21,788333;41126;1887,523933
2020-06-22;209;28,6;54,101944;17590;325,126949
2020-06-22;214;49,77;27,273611;30721;1126,400167
2020-06-22;213;41,35;0,787222;177;224,841277
2020-06-22;210;77,05;54,0625;15285;282,728323
2020-06-22;211;39,69;17,758333;2730;153,730645
2020-06-22;215;92,7;76,0775;26571;349,262265
2020-06-23;203;43,5;23,736111;61630;2596,465781
2020-06-23;206;193,35;102,405833;1033;10,087316
2020-06-23;217;10,67;4,222777;93;22,023422
2020-06-23;202;14,75;16,481111;3051;185,121015
2020-06-23;210;67,27;58,161111;10814;185,931798
2020-06-23;214;74,8;48,234722;60864;1261,8296
2020-06-23;215;51,42;61,074444;15335;251,087017
2020-06-23;213;75,63;2,384722;276;115,736761
2020-06-23;211;113,12;30,443611;5942;195,180525
2020-06-23;209;72,51;58,161111;10814;185,931798
2020-06-24;211;116,86;65,265277;6079;93,142943
2020-06-24;203;47,04;21,734166;67089;3086,798913
2020-06-24;206;181,4;98,509166;879;8,923028
2020-06-24;202;9,58;12,2575;2596;211,7887
2020-06-24;217;8,46;7,897222;1781;225,522341
2020-06-24;215;45,61;39,495;14671;371,464742
2020-06-24;210;68,97;54,198888;10296;189,966997
2020-06-24;213;64,86;2,916388;59;20,230504
2020-06-24;209;55,7;54,215555;11922;219,899989
2020-06-24;214;67,06;34,471666;56017;1625,015744
2020-06-25;202;9,54;10,292222;1628;158,177699
2020-06-25;217;16;11,323055;859;75,862918
2020-06-25;206;163,33;89,596944;874;9,754797
2020-06-25;203;44,7;18,268611;119769;6555,999249
2020-06-25;209;32,06;34,032222;8904;261,6344
2020-06-25;210;47,32;33,996666;7313;215,109328
2020-06-25;214;57,56;29,071388;39565;1360,96013
2020-06-25;213;60,02;3,051944;170;55,702202
2020-06-25;211;77,59;33,186111;5246;158,078179
2020-06-25;215;36,17;26,205833;8248;314,739088
2020-06-26;217;14,5;2,212222;1634;738,623881
2020-06-26;202;7,27;8,52;1107;129,929577
2020-06-26;203;40;9,7875;53847;5501,609195
2020-06-26;206;132,03;62,022777;697;11,237807
2020-06-26;215;36,39;33,451944;10694;319,682467
2020-06-26;210;73,83;47,311388;14448;305,381021
2020-06-26;211;67,05;23,388611;3765;160,975784
2020-06-26;209;43,78;47,345277;16079;339,611488
2020-06-26;214;38,86;24,646666;22420;909,656502
2020-06-26;213;31,63;4,48;90;20,089286
2020-06-28;206;49,6;21,223611;329;15,501603
2020-06-29;217;16,18;1,279722;456;356,327389
2020-06-29;203;40;20,035277;44940;2243,043607
2020-06-29;206;211,76;96,489722;1062;11,006354
2020-06-29;202;12,74;10,084444;1541;152,809614
2020-06-29;210;65,57;59,5825;15049;252,574161
2020-06-29;209;30,79;59,606666;17146;287,652391
2020-06-29;211;129,76;44,982777;15768;350,534161
2020-06-29;213;39,87;0,975277;135;138,422212
2020-06-29;214;55,78;36,807777;24386;662,523031
2020-06-29;215;38,8;50,55;13812;273,234421
2020-06-30;203;38,2;18,987777;74619;3929,84392
2020-06-30;206;213,53;110,261388;1157;10,493247
2020-06-30;217;15,9;7,973333;2932;367,725767
2020-06-30;202;9,74;14,373333;1674;116,465679
2020-06-30;213;43,38;0,507222;95;187,294715
2020-06-30;211;148,4;60,2075;23403;388,705726
2020-06-30;215;50,68;40,411944;12429;307,557587
2020-06-30;210;65,25;65,035555;15056;231,504136
2020-06-30;214;56,28;40,913333;41423;1012,457234
2020-06-30;209;52,46;65,048333;16995;261,267264
2020-07-01;203;40;25,516388;66625;2611,067052
2020-07-01;206;207,27;97,195555;962;9,897572
2020-07-01;202;12,26;12,760555;2033;159,319089
2020-07-01;217;8,52;0,068611;41;597,571817
2020-07-01;209;75,7;59,176944;13281;224,428622
2020-07-01;214;48,9;34,275555;36339;1060,201651
2020-07-01;211;122,04;36,850277;14455;392,262994
2020-07-01;210;68,35;59,149444;11172;188,877515
2020-07-01;215;52,39;33,091944;10952;330,956682
2020-07-01;213;67,17;5,746666;237;41,241304
2020-07-02;206;197,85;86,983611;945;10,864116
2020-07-02;203;40;25,534722;56781;2223,678017
2020-07-02;217;23,9;0,388055;260;670,008117
2020-07-02;202;12,65;15,073333;1893;125,586026
2020-07-02;210;53,84;45,813611;9884;215,743744
2020-07-02;215;57,64;42,133055;14392;341,584534
2020-07-02;211;99,83;20,406111;3962;194,157524
2020-07-02;209;39,61;45,823888;10499;229,116307
2020-07-02;213;28,65;1,634722;65;39,762112
2020-07-02;214;45,05;23,705;25125;1059,902974
2020-07-03;217;16;0,399444;1543;3862,869388
2020-07-03;202;11,2;16,077222;1632;101,510074
2020-07-03;203;40;23,946666;21221;886,177641
2020-07-03;206;140,4;54,7875;612;11,170431
2020-07-03;214;50,27;24,719166;25960;1050,197243
2020-07-03;209;47,3;49,107222;15560;316,857671
2020-07-03;211;73,9;35,243611;5018;142,380416
2020-07-03;215;33,38;20,430277;7320;358,291764
2020-07-03;213;30,81;0,544166;95;174,579081
2020-07-03;210;58,2;49,083888;10956;223,209701
2020-07-05;206;41,3;34,671666;360;10,383118
2020-07-06;217;9,33;0,986944;1111;1125,697101
2020-07-06;202;10,08;12,903611;2009;155,692852
2020-07-06;203;32;24,084166;53500;2221,376484
2020-07-06;209;39,8;65,596666;19144;291,8441
2020-07-06;206;178,79;102,033055;1089;10,673012
2020-07-06;214;48,95;30,888888;33438;1082,525211
2020-07-06;215;53,35;50,964444;14897;292,301825
2020-07-06;213;46,95;5,126666;353;68,855666
2020-07-06;210;69,93;65,585277;17423;265,654134
2020-07-06;211;48,22;10,000833;3072;307,174412
2020-07-07;206;192,08;93,018611;1026;11,030051
2020-07-07;217;8;3,304166;2255;682,471764
2020-07-07;203;32;20,754722;141083;6797,63381
2020-07-07;202;10,12;6,891388;1530;222,016232
2020-07-07;213;51,15;1,894444;87;45,923764
2020-07-07;210;93,62;84,083055;22863;271,90972
2020-07-07;214;62,69;43,260555;48322;1116,999076
2020-07-07;209;90,47;84,108611;25178;299,351037
2020-07-07;211;52;25,339444;5218;205,924013
2020-07-07;215;29,68;24,891666;8583;344,814204
2020-07-08;203;32;21,323055;30491;1429,954572
2020-07-08;206;165,35;93,902222;968;10,308595
2020-07-08;209;81,76;61,101944;18209;298,010158
2020-07-08;217;8;0,828888;127;153,217322
2020-07-08;202;11,47;15,229166;2402;157,723673
2020-07-08;211;92,83;23,371666;11982;512,672053
2020-07-08;210;62,07;61,068888;14556;238,353775
2020-07-08;214;66,72;37,691944;55507;1472,648903
2020-07-08;215;36,71;30,517222;9249;303,074768
2020-07-08;213;58,62;4,211111;63;14,960423
2020-07-09;203;30,8;16,412777;95193;5799,932576
2020-07-09;206;158,35;92,2075;764;8,28566
2020-07-09;217;15,92;3,613333;1328;367,527709
2020-07-09;215;36,92;26,318611;8162;310,122749
2020-07-09;202;5,03;6,600833;1024;155,131935
2020-07-09;214;49,06;26,168333;31764;1213,833529
2020-07-09;213;33,29;1,173888;79;67,297732
2020-07-09;211;131,48;53,363611;36080;676,116164
2020-07-09;210;49,25;39,528611;8299;209,949193
2020-07-09;209;49,41;39,561944;12963;327,663372
2020-07-10;203;31;19,631111;57180;2912,723584
2020-07-10;206;103,8;44,136944;473;10,716646
2020-07-10;202;9,87;11,275555;2063;182,962169
2020-07-10;214;27,13;11,326944;11121;981,81822
2020-07-10;213;15,44;1,74;59;33,908046
2020-07-10;209;39,48;34,233333;10159;296,757549
2020-07-10;215;27,89;21,422222;6825;318,594401
2020-07-10;211;80,81;16,985833;6714;395,270576
2020-07-10;210;53,06;34,227222;9843;287,578115
2020-07-12;206;53,7;32,470277;358;11,025468
2020-07-13;203;39,95;20,895;103366;4946,925101
2020-07-13;206;162,37;92,177777;756;8,201543
2020-07-13;213;19,98;0,441944;106;239,849393
2020-07-13;202;13,33;13,801666;2057;149,039978
2020-07-13;209;44,73;49,558055;14425;291,072763
2020-07-13;210;62,4;49,541111;12963;261,661471
2020-07-13;211;60,7;16,829444;9980;593,008301
2020-07-13;215;47,77;41,663333;11918;286,054886
2020-07-13;214;22,5;12,484166;8806;705,37351
2020-07-14;209;60,05;65,197777;24442;374,890082
2020-07-14;206;156,12;85,690277;790;9,219249
2020-07-14;217;8;7,3525;1363;185,379122
2020-07-14;203;40;29,144444;200325;6873,522788
2020-07-14;202;15,18;14,314166;3750;261,978238
2020-07-14;214;28,82;19,328055;26472;1369,615307
2020-07-14;211;81,26;29,329444;12884;439,285517
2020-07-14;215;29,47;20,578333;7593;368,980325
2020-07-14;213;16,11;1,701666;54;31,733607
2020-07-14;210;84,29;65,145555;15423;236,746774
2020-07-15;217;8;8,289444;2648;319,442413
2020-07-15;202;13,72;13,746666;2596;188,845789
2020-07-15;203;39,2;23,345555;79745;3415,853681
2020-07-15;206;147,28;90,03;800;8,885927
2020-07-15;214;20,27;8,424444;10478;1243,761606
2020-07-15;209;77,36;52,174444;23918;458,423668
2020-07-15;213;16,85;1,901111;41;21,566337
2020-07-15;211;97,5;31,693611;19327;609,807446
2020-07-15;210;61,52;52,065;14018;269,240372
2020-07-15;215;31,03;19,798333;6141;310,177629
2020-07-16;202;11;12,956388;1827;141,011522
2020-07-16;217;8;8,304722;1047;126,072853
2020-07-16;203;40;17,447222;50764;2909,574945
2020-07-16;206;150,8;81,270555;812;9,991319
2020-07-16;215;44,84;34,844166;11380;326,596997
2020-07-16;210;43,19;34,875277;9559;274,091012
2020-07-16;211;82,7;22,578611;12015;532,140794
2020-07-16;213;22,43;0,139444;31;222,311466
2020-07-16;209;38,42;34,886388;10727;307,483824
2020-07-16;214;24,22;11,954444;15377;1286,299889
2020-07-17;217;11,48;8,261944;1164;140,886938
2020-07-17;202;9,7;10,533611;2263;214,836108
2020-07-17;210;44,11;37,296111;9906;265,6041
2020-07-17;203;40;23,1625;119239;5147,933081
2020-07-17;206;97,11;55,343611;561;10,136671
2020-07-17;211;59,81;9,321388;3969;425,794956
2020-07-17;215;14,41;11,003333;2596;235,928513
2020-07-17;214;22,24;12,103333;11623;960,313989
2020-07-17;209;51,85;37,332777;12517;335,281782
2020-07-17;213;22,7;0,121944;26;213,212622
2020-07-19;206;46,3;16,469722;256;15,543675
2020-07-20;206;158,62;66,7;909;13,628186
2020-07-20;203;32;15,014722;47798;3183,408923
2020-07-20;202;8,98;14,364722;2069;144,033417
2020-07-20;211;54,66;9,626944;3123;324,402011
2020-07-20;214;26,63;17,525277;23306;1329,850592
2020-07-20;210;59,44;48,129722;16112;334,761958
2020-07-20;209;77,94;48,266111;18757;388,616352
2020-07-20;213;19,33;1,297777;328;252,739877
2020-07-20;215;55,58;43,022777;14545;338,076735
2020-07-21;203;32;15,788888;72457;4589,113558
2020-07-21;202;11,83;12,132222;2743;226,092137
2020-07-21;206;170,47;72,749722;800;10,996606
2020-07-21;213;37,88;3,226388;60;18,596647
2020-07-21;211;41,98;13,643055;3847;281,974968
2020-07-21;214;45,65;31,954444;27271;853,433719
2020-07-21;215;27,98;23,271944;6882;295,72089
2020-07-21;209;69,11;63,819166;19597;307,070763
2020-07-21;210;76,17;63,75;14993;235,184313
2020-07-22;203;32;21,926666;69582;3173,396265
2020-07-22;206;154,86;76,9825;943;12,249537
2020-07-22;202;9,84;6,889444;1572;228,175161
2020-07-22;213;39,85;2,978055;50;16,789482
2020-07-22;211;71,4;25,753333;7633;296,38882
2020-07-22;210;56,19;42,648888;10601;248,564511
2020-07-22;215;25,59;21,825833;8982;411,530684
2020-07-22;214;39,9;26,687222;26979;1010,933247
2020-07-22;209;71;42,766111;17592;411,353746
2020-07-23;202;6,05;7,757222;880;113,442673
2020-07-23;217;6,3;2,979722;152;51,01147
2020-07-23;203;31,4;14,426666;36302;2516,3125
2020-07-23;209;52,03;37,831388;12497;330,334165
2020-07-23;206;130,97;83,264722;695;8,346872
2020-07-23;210;46,69;37,402222;9250;247,311509
2020-07-23;214;31,68;17,98;18013;1001,835372
2020-07-23;213;23,4;0,164166;37;225,381626
2020-07-23;215;33,28;29,982777;10568;352,469019
2020-07-23;211;59,86;10,553611;7226;684,694556
2020-07-24;202;6,22;3,805277;627;164,771184
2020-07-24;206;105,33;71,279722;543;7,617875
2020-07-24;210;35,12;29,142777;6659;228,495726
2020-07-24;203;32;11,696111;50338;4303,823723
2020-07-24;215;19,92;10,723611;3970;370,211116
2020-07-24;211;51,97;15,364166;3295;214,460062
2020-07-24;209;44,26;29,5775;9237;312,298199
2020-07-24;214;23,97;13,366388;11972;895,67952
2020-07-24;213;21,65;0,139444;27;193,626115
2020-07-26;206;46,1;34,459722;327;9,489339
2020-07-27;202;13;14,369444;2126;147,952836
2020-07-27;206;149,87;67,925277;841;12,381252
2020-07-27;203;32;17,640833;46152;2616,202987
2020-07-27;211;64,92;23,026388;5662;245,8918
2020-07-27;210;65,78;49,003333;12662;258,390587
2020-07-27;209;57,8;49,022222;14905;304,045785
2020-07-27;213;15,32;0,320277;64;199,827025
2020-07-27;214;47,09;30,365277;99335;3271,335216
2020-07-27;215;45,36;36,088888;12344;342,044343
2020-07-28;202;13,21;13,913333;1473;105,869671
2020-07-28;209;58,44;67,700833;17557;259,332111
2020-07-28;210;78,71;67,675;16702;246,797192
2020-07-28;203;32,1;17,307777;30057;1736,618168
2020-07-28;217;8;0,446388;59;132,172011
2020-07-28;206;160,79;89,780277;935;10,414314
2020-07-28;211;61,35;28,329166;7088;250,201506
2020-07-28;215;26,39;23,740277;7674;323,248123
2020-07-28;214;55,84;35,519444;57699;1624,434211
2020-07-28;213;15,18;0,965555;81;83,889576
2020-07-29;206;165,63;85,171944;751;8,817458
2020-07-29;209;51,57;47,559722;13270;279,01761
2020-07-29;215;26,25;22,031666;7204;326,983896
2020-07-29;202;12,77;11,799722;1728;146,444128
2020-07-29;210;55,78;47,539722;11221;236,034194
2020-07-29;203;32;14,408055;9643;669,2784
2020-07-29;213;14,77;0,216111;36;166,581063
2020-07-29;214;36,16;24,935555;41438;1661,803797
2020-07-29;211;71,08;22,263055;5036;226,204355
2020-07-30;202;10,45;12,900833;1357;105,187006
2020-07-30;211;46,43;12,217777;2603;213,050213
2020-07-30;214;37,84;23,051111;53884;2337,58798
2020-07-30;206;138,05;90,391111;867;9,591651
2020-07-30;203;39,6;13,471388;76260;5660,886613
2020-07-30;213;22,45;0,664444;84;126,421489
2020-07-30;215;45,57;37,107777;10680;287,810288
2020-07-30;209;40,13;26,125833;8057;308,39208
2020-07-30;210;32,52;25,486388;6343;248,87795
2020-07-31;203;24;13,314444;56170;4218,72667
2020-07-31;202;5,3;4,021944;1907;474,148819
2020-07-31;214;30,64;18,774166;43866;2336,508583
2020-07-31;206;86,2;53,8525;584;10,844436
2020-07-31;209;53,47;56,045555;18132;323,522534
2020-07-31;213;14,73;2,205833;64;29,013982
2020-07-31;211;70,64;15,657777;8359;533,856115
2020-07-31;215;14,94;11,569444;3911;338,045631
2020-07-31;210;66,01;55,300833;16537;299,037086
2020-08-02;206;45,6;37,238611;327;8,781208
2020-08-03;202;13,92;12,418055;3045;245,207482
2020-08-03;217;8;5,795833;523;90,237244
2020-08-03;203;32;15,875277;108460;6832,006773
2020-08-03;206;155,68;94,271388;984;10,43795
2020-08-03;214;48,93;26,5425;46905;1767,165866
2020-08-03;211;76,57;32,237222;5277;163,692764
2020-08-03;213;22,45;1,106111;128;115,720755
2020-08-03;210;41,01;33,5725;8033;239,273214
2020-08-03;209;52,5;33,690277;11122;330,12492
2020-08-03;215;49,28;43,052222;17034;395,65902
2020-08-04;211;75,37;27,653055;8260;298,701174
2020-08-04;202;11,12;11,096388;1452;130,853391
2020-08-04;206;161,28;86,690555;955;11,016194
2020-08-04;203;32;25,832222;103946;4023,889234
2020-08-04;213;27,3;0,7075;140;197,879859
2020-08-04;214;55,26;29,337222;50758;1730,156999
2020-08-04;210;65,95;52,725833;14231;269,905645
2020-08-04;215;24,71;17,503333;4368;249,55247
2020-08-04;209;54,24;52,765833;17546;332,525784
2020-08-05;202;6,85;12,801111;1336;104,365941
2020-08-05;206;182,4;89,524722;925;10,332341
2020-08-05;203;32,1;18,592222;84832;4562,768237
2020-08-05;213;29,83;2,813055;166;59,010577
2020-08-05;215;48,01;36,7125;13338;363,309499
2020-08-05;214;50,59;27,876666;38649;1386,428348
2020-08-05;210;57,01;45,793333;11685;255,168148
2020-08-05;209;50,62;45,833333;14706;320,858184
2020-08-05;211;71,72;34,398888;8481;246,548667
2020-08-06;215;50,87;40,633611;13263;326,40466
2020-08-06;210;54,48;38,220833;10242;267,969041
2020-08-06;203;32;23,728888;112894;4757,660788
2020-08-06;202;6,33;6,028888;1515;251,290121
2020-08-06;206;179,77;106,011944;890;8,39528
2020-08-06;209;41,59;38,240555;13696;358,153797
2020-08-06;213;34,21;0,891666;108;121,121586
2020-08-06;214;54,52;33,292222;54830;1646,931226
2020-08-06;211;64,93;20,389166;6687;327,968294
2020-08-07;206;119;70,463888;611;8,671108
2020-08-07;203;24;17,836111;123095;6901,448415
2020-08-07;202;3,5;6,680833;1246;186,503688
2020-08-07;215;15,4;9,779166;2758;282,02814
2020-08-07;213;34,11;3,294166;111;33,695934
2020-08-07;211;98,71;20,308055;6721;330,952422
2020-08-07;214;45,52;27,7475;40547;1461,2848
2020-08-07;210;34,28;22,653611;4757;209,988597
2020-08-07;209;44,18;22,709722;7209;317,441138
2020-08-09;206;53,2;19,440833;411;21,141069
2020-08-10;214;62,96;33,4725;37540;1121,517663
2020-08-10;210;71,99;43,895277;15002;341,767976
2020-08-10;215;68,55;49,181388;17870;363,348834
2020-08-10;202;12,51;14,003055;1860;132,828157
2020-08-10;203;50,75;30,681666;64559;2104,155621
2020-08-10;217;20,93;6,270555;296;47,204753
2020-08-10;206;184,79;96,178611;1042;10,83401
2020-08-10;213;39,75;0,838055;181;215,976278
2020-08-10;211;96,68;23,794166;8103;340,545661
2020-08-10;209;78,37;45,225833;23374;516,828512
2020-08-11;217;11,17;1,710555;161;94,121498
2020-08-11;206;163,16;85,629444;791;9,237477
2020-08-11;202;11,5;12,111388;1513;124,923749
2020-08-11;203;56,07;43,046666;135136;3139,29074
2020-08-11;210;79,27;56,826388;19131;336,656977
2020-08-11;211;85,75;24,660555;10169;412,358927
2020-08-11;209;87,63;56,982222;28291;496,488185
2020-08-11;215;44,96;29,151388;10334;354,494269
2020-08-11;214;62,06;34,101944;52657;1544,10552
2020-08-11;213;37,82;4,921944;229;46,526332
2020-08-12;203;58,87;32,874444;118770;3612,836767
2020-08-12;210;38,84;23,764444;7498;315,513377
2020-08-12;206;172,5;102,964166;1004;9,750965
2020-08-12;217;12,23;5,175555;409;79,025341
2020-08-12;202;13,3;15,081944;2181;144,610005
2020-08-12;213;38,2;3,723888;223;59,883648
2020-08-12;214;54,84;32,979722;41037;1244,310064
2020-08-12;209;81,47;23,826666;19028;798,601029
2020-08-12;211;78,1;18,809444;6239;331,695078
2020-08-12;215;37,22;25,1025;8957;356,81705
2020-08-13;203;48;24,492222;100379;4098,403158
2020-08-13;206;160,9;85,133333;892;10,477682
2020-08-13;217;15,35;2,590833;140;54,036674
2020-08-13;202;13,78;16,251111;2282;140,421168
2020-08-13;213;60,58;3,4975;216;61,758399
2020-08-13;214;53,35;22,631944;35057;1549,005246
2020-08-13;210;36,06;26,131944;8134;311,266547
2020-08-13;211;82,78;30,468611;9109;298,963415
2020-08-13;215;31,2;24,940555;8837;354,322508
2020-08-13;209;61,09;26,161944;10583;404,518869
2020-08-14;209;57,8;27,989166;14262;509,554303
2020-08-14;214;30,81;16,325555;21247;1301,45652
2020-08-14;203;37,2;25,367222;47929;1889,406731
2020-08-14;206;122,24;55,408611;555;10,016494
2020-08-14;202;5,61;13,784166;1583;114,841913
2020-08-14;215;34,04;31,609722;10770;340,71796
2020-08-14;213;40,65;12,736666;324;25,438368
2020-08-14;211;88,34;30,086666;6739;223,986266
2020-08-14;210;37,8;27,931944;9330;334,02616
2020-08-16;206;49,4;42,655833;395;9,260164
2020-08-17;202;11,6;14,005;1653;118,029275
2020-08-17;206;187,8;79,459444;1078;13,566669
2020-08-17;203;50,8;37,995833;87357;2299,120537
2020-08-17;210;64,58;43,346944;14879;343,253725
2020-08-17;211;73,02;25,074166;10493;418,478524
2020-08-17;215;62,6;49,373888;22855;462,896501
2020-08-17;213;35,97;2,436111;209;85,792478
2020-08-17;214;53,25;32,039166;45820;1430,124616
2020-08-17;209;50,99;43,474444;17195;395,519721
2020-08-18;217;8,37;5,869444;3314;564,619067
2020-08-18;203;40;22,48;105212;4680,24911
2020-08-18;211;80,45;33,058055;10660;322,463012
